id,group,site,mound,grave,name,raion,oblast,latitude,longitude,interment,sex,age,grave_type,shaft,gangway,steps,dromos,entrance_screen,boards,organic_lining,body_position,leg_position,ochre,charcoal,chalk,fire,mask,tar,animal_bones,axe_hammer,macehead,arrowhead,spearhead,bow,bronze_knife,bola,wooden_javelin,polishing_plate,arrow_straightener,awl,grindstone,scraper,punch,hammerstone,perforator,casting_mould,tuyere,digging_tool,adze,melting_pot,flint_knife,wooden_cup,wooden_bowl,pottery,body_ornament
663,Verkhnetarasovka,Kislichuvata III,2,4,Kislichuvata III 2/4,Tomakivka,Dnepropetrovsk,47.85,34.73,single,NA,adult,pit with niche,t rectangular,absent,present,absent,absent,absent,present,supine,bent,absent,absent,absent,censer,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
664,Verkhnetarasovka,Novyi Mir Rodina,2,3,Novyi Mir Rodina 2/3,Tomakivka,Dnepropetrovsk,47.72,34.79,twin,NA,NA,catacomb,t elliptical,absent,present,absent,absent,absent,present,NA,NA,present,absent,absent,absent,absent,absent,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
665,Verkhnetarasovka,Novyi Mir Rodina,2,6,Novyi Mir Rodina 2/6,Tomakivka,Dnepropetrovsk,47.72,34.79,single,NA,juvenile,pit with niche,h elliptical,absent,present,absent,absent,absent,present,left side,bent,present,absent,absent,censer,absent,absent,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
666,Verkhnetarasovka,Novyi Mir Rodina,2,7,Novyi Mir Rodina 2/7,Tomakivka,Dnepropetrovsk,47.72,34.79,single,male,adult,catacomb,t elliptical,absent,present,absent,absent,absent,present,supine,extended,present,absent,absent,censer,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present
667,Verkhnetarasovka,Novyi Mir Rodina,2,8,Novyi Mir Rodina 2/8,Tomakivka,Dnepropetrovsk,47.72,34.79,single,female,adult,pit with niche,h elliptical,absent,present,absent,absent,absent,present,supine,bent,absent,absent,absent,censer,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
668,Verkhnetarasovka,Novyi Mir Rodina,2,13,Novyi Mir Rodina 2/13,Tomakivka,Dnepropetrovsk,47.72,34.79,cenotaph,NA,NA,catacomb,t elliptical,absent,present,absent,absent,absent,present,NA,NA,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
669,Verkhnetarasovka,Pavlovka,*,2,Pavlovka */2,Tomakivka,Dnepropetrovsk,48.06,34.55,single,female,adult,pit with niche,h elliptical,absent,present,absent,absent,absent,present,left side,bent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,present
670,Verkhnetarasovka,Pavlovka,*,5,Pavlovka */5,Tomakivka,Dnepropetrovsk,48.06,34.55,twin,female,NA,NA,NA,absent,absent,absent,absent,absent,present,NA,NA,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
671,Verkhnetarasovka,Pavlovka,*,8,Pavlovka */8,Tomakivka,Dnepropetrovsk,48.06,34.55,single,NA,NA,catacomb,t elliptical,present,present,absent,absent,absent,present,left side,bent,absent,absent,absent,absent,absent,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,present
672,Verkhnetarasovka,Pavlovka,*,11,Pavlovka */11,Tomakivka,Dnepropetrovsk,48.06,34.55,single,NA,adult,catacomb,t elliptical,absent,present,absent,absent,absent,absent,left side,bent,absent,absent,absent,censer,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
673,Verkhnetarasovka,Pavlovka,*,12,Pavlovka */12,Tomakivka,Dnepropetrovsk,48.06,34.55,collective,NA,NA,catacomb,t elliptical,absent,present,absent,absent,absent,present,NA,NA,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present
674,Verkhnetarasovka,Propashnoe,*,13,Propashnoe */13,Tomakivka,Dnepropetrovsk,48.04,34.49,single,NA,adult,pit with niche,t rectangular,absent,present,present,absent,absent,absent,NA,NA,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
675,Verkhnetarasovka,Propashnoe,*,15,Propashnoe */15,Tomakivka,Dnepropetrovsk,48.04,34.49,single,male,adult,pit with niche,h rectangular,absent,absent,present,absent,absent,absent,supine,bent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent,absent,absent,absent
676,Verkhnetarasovka,Propashnoe,*,16,Propashnoe */16,Tomakivka,Dnepropetrovsk,48.04,34.49,single,NA,adult,pit with niche,t rectangular,absent,present,absent,present,absent,absent,left side,bent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
677,Verkhnetarasovka,Verkhnetarasovka,18,7,Verkhnetarasovka 18/7,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,NA,NA,absent,absent,absent,absent,absent,present,supine,bent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
678,Verkhnetarasovka,Verkhnetarasovka,19,1,Verkhnetarasovka 19/1,Tomakivka,Dnepropetrovsk,47.57,34.87,single,male,adult,pit,absent,absent,absent,absent,absent,absent,present,supine,extended,absent,present,absent,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
679,Verkhnetarasovka,Verkhnetarasovka,19,4,Verkhnetarasovka 19/4,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,juvenile,NA,NA,absent,present,present,absent,absent,present,supine,bent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
680,Verkhnetarasovka,Verkhnetarasovka,19,5,Verkhnetarasovka 19/5,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit with niche,t elliptical,absent,absent,absent,absent,absent,present,supine,extended,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
681,Verkhnetarasovka,Verkhnetarasovka,19,8,Verkhnetarasovka 19/8,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,catacomb,t elliptical,absent,present,absent,absent,absent,present,left side,bent,absent,present,absent,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
682,Verkhnetarasovka,Verkhnetarasovka,19,9,Verkhnetarasovka 19/9,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,NA,NA,absent,absent,absent,absent,absent,present,left side,bent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
683,Verkhnetarasovka,Verkhnetarasovka,19,10,Verkhnetarasovka 19/10,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit with niche,h elliptical,absent,absent,absent,absent,absent,absent,left side,bent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
684,Verkhnetarasovka,Verkhnetarasovka,22,3,Verkhnetarasovka 22/3,Tomakivka,Dnepropetrovsk,47.57,34.87,twin,NA,NA,NA,NA,absent,absent,absent,absent,absent,absent,NA,NA,present,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
685,Verkhnetarasovka,Verkhnetarasovka,22,5,Verkhnetarasovka 22/5,Tomakivka,Dnepropetrovsk,47.57,34.87,single,male,adult,pit with niche,circular,absent,present,absent,absent,absent,present,supine,extended,present,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
686,Verkhnetarasovka,Verkhnetarasovka,22,7,Verkhnetarasovka 22/7,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit with niche,circular,absent,present,absent,absent,absent,present,supine,extended,absent,present,present,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
687,Verkhnetarasovka,Verkhnetarasovka,22,13,Verkhnetarasovka 22/13,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,NA,pit with niche,circular,absent,present,absent,absent,absent,present,left side,bent,absent,present,present,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
688,Verkhnetarasovka,Verkhnetarasovka,26,1,Verkhnetarasovka 26/1,Tomakivka,Dnepropetrovsk,47.57,34.87,collective,NA,NA,pit with niche,circular,absent,present,absent,absent,absent,absent,NA,NA,absent,present,present,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
689,Verkhnetarasovka,Verkhnetarasovka,26,3,Verkhnetarasovka 26/3,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit with niche,circular,absent,present,absent,absent,absent,present,left side,bent,absent,present,present,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
690,Verkhnetarasovka,Verkhnetarasovka,52,8,Verkhnetarasovka 52/8,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,NA,NA,absent,absent,absent,absent,absent,present,left side,bent,present,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,present
691,Verkhnetarasovka,Verkhnetarasovka,52,10,Verkhnetarasovka 52/10,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,NA,pit with niche,circular,absent,present,absent,absent,absent,present,supine,extended,present,present,present,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
692,Verkhnetarasovka,Verkhnetarasovka,52,11,Verkhnetarasovka 52/11,Tomakivka,Dnepropetrovsk,47.57,34.87,collective,NA,NA,pit with niche,circular,absent,absent,absent,absent,absent,present,NA,NA,absent,present,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
693,Verkhnetarasovka,Verkhnetarasovka,52,13,Verkhnetarasovka 52/13,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,juvenile,NA,NA,absent,absent,absent,absent,absent,absent,left side,bent,absent,present,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
694,Verkhnetarasovka,Verkhnetarasovka,52,14,Verkhnetarasovka 52/14,Tomakivka,Dnepropetrovsk,47.57,34.87,cenotaph,NA,NA,NA,NA,absent,absent,absent,absent,absent,absent,NA,NA,absent,present,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
695,Verkhnetarasovka,Verkhnetarasovka,52,16,Verkhnetarasovka 52/16,Tomakivka,Dnepropetrovsk,47.57,34.87,collective,NA,NA,NA,NA,absent,absent,absent,absent,absent,absent,NA,NA,present,present,present,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,present
696,Verkhnetarasovka,Verkhnetarasovka,57,6,Verkhnetarasovka 57/6,Tomakivka,Dnepropetrovsk,47.57,34.87,single,male,adult,pit with niche,circular,absent,present,absent,absent,absent,present,right side,extended,present,present,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
697,Verkhnetarasovka,Verkhnetarasovka,57,7,Verkhnetarasovka 57/7,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit with niche,h elliptical,absent,present,absent,absent,absent,present,left side,bent,absent,absent,absent,censer,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,present
698,Verkhnetarasovka,Verkhnetarasovka,57,8,Verkhnetarasovka 57/8,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,NA,pit with niche,h rectangular,absent,present,absent,absent,absent,absent,NA,NA,present,absent,absent,censer,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
699,Verkhnetarasovka,Verkhnetarasovka,57,10,Verkhnetarasovka 57/10,Tomakivka,Dnepropetrovsk,47.57,34.87,collective,NA,NA,pit with niche,t rectangular,absent,absent,present,absent,absent,present,NA,NA,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present
700,Verkhnetarasovka,Verkhnetarasovka,57,13,Verkhnetarasovka 57/13,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit with niche,circular,absent,present,absent,absent,absent,present,left side,bent,present,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
701,Verkhnetarasovka,Verkhnetarasovka,57,14,Verkhnetarasovka 57/14,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,NA,NA,absent,absent,absent,absent,absent,absent,left side,bent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
702,Verkhnetarasovka,Verkhnetarasovka,57,15,Verkhnetarasovka 57/15,Tomakivka,Dnepropetrovsk,47.57,34.87,single,NA,adult,pit,absent,absent,absent,absent,absent,absent,absent,left side,bent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent
703,Verkhnetarasovka,Verkhnetarasovka,57,18,Verkhnetarasovka 57/18,Tomakivka,Dnepropetrovsk,47.57,34.87,single,male,adult,NA,NA,absent,absent,absent,absent,absent,absent,supine,extended,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,present,absent
