ID,GROUP,SITE,RAION,OBLAST,MOUND,GRAVE,NAME,INTERMENT,SEX,AGE,GRAVE_TYPE,SHAFT,GANGWAY,STEPS,DROMOS,ENTRANCE_SCREEN,BOARDS,ORGANIC_LINING,BODY_POSITION,LEG_POSITION,OCHRE,CHARCOAL,CHALK,FIRE,MASK,TAR,ANIMAL_BONES,AXE_HAMMER,MACEHEAD,ARROWHEAD,SPEARHEAD,BOW,BRONZE_KNIFE,BOLA,WOODEN_JAVELIN,POLISHING_PLATE,ARROW_STRAIGHTENER,AWL,GRINDSTONE,SCRAPER,PUNCH,HAMMERSTONE,PERFORATOR,CASTING_MOULD,TUYERE,DIGGING_TOOL,ADZE,MELTING_POT,FLINT_KNIFE,WOODEN_CUP,WOODEN_BOWL,POTTERY,BODY_ORNAMENT
557,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,2,11,Buzovka 2/11,single,NA,adult,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,2,16,Buzovka 2/16,single,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
559,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,6,1,Buzovka 6/1,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
560,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,6,3,Buzovka 6/3,single,NA,juvenile,NA,NA,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,6,6,Buzovka 6/6,single,NA,adult,2,1,0,1,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,6,7,Buzovka 6/7,single,NA,adult,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,8,1,Buzovka 8/1,single,NA,adult,2,1,0,1,1,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,8,2,Buzovka 8/2,single,NA,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Orel-Samara,Buzovka,Charichanka,Dnepropetrovsk,8,3,Buzovka 8/3,single,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Orel-Samara,Dmukhaylovka XI,Magdalinovka,Dnepropetrovsk,1,6,Dmukhaylovka XI 1/6,single,NA,adult,2,1,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Orel-Samara,Dmukhaylovka XI,Magdalinovka,Dnepropetrovsk,1,9,Dmukhaylovka XI 1/9,cenotaph,NA,NA,2,2,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Orel-Samara,Dmukhaylovka XI,Magdalinovka,Dnepropetrovsk,1,11,Dmukhaylovka XI 1/11,single,NA,NA,2,2,0,1,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Orel-Samara,Dmukhaylovka XIII,Magdalinovka,Dnepropetrovsk,3,7,Dmukhaylovka XIII 3/7,single,NA,adult,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Orel-Samara,Dmukhaylovka XIV,Magdalinovka,Dnepropetrovsk,2,10,Dmukhaylovka XIV 2/10,single,NA,juvenile,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
571,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,2,4,Ignatovka 2/4,cenotaph,NA,NA,2,1,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,2,5,Ignatovka 2/5,single,NA,adult,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,2,7,Ignatovka 2/7,single,NA,adult,2,3,0,0,1,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,2,8,Ignatovka 2/8,single,NA,adult,NA,NA,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,2,9,Ignatovka 2/9,single,NA,juvenile,2,2,1,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,3,Ignatovka 6/3,single,NA,adult,2,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,5,Ignatovka 6/5,single,NA,adult,2,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,8,Ignatovka 6/8,single,NA,adult,2,5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,9,Ignatovka 6/9,single,NA,NA,2,5,0,1,1,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,10,Ignatovka 6/10,single,NA,adult,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,13,Ignatovka 6/13,single,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Orel-Samara,Ignatovka,Pavlograd,Dnepropetrovsk,6,14,Ignatovka 6/14,twin,NA,NA,3,3,0,1,0,0,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,2,1,Khashchevoe 2/1,single,NA,NA,3,3,0,1,1,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,2,6,Khashchevoe 2/6,single,NA,juvenile,2,1,0,1,0,0,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,2,7,Khashchevoe 2/7,single,NA,NA,3,3,0,1,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
586,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,2,9,Khashchevoe 2/9,single,NA,adult,2,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,3,7,Khashchevoe 3/7,single,NA,adult,2,2,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,3,8,Khashchevoe 3/8,single,NA,adult,2,1,0,1,1,1,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,5,7,Khashchevoe 5/7,single,NA,adult,2,1,0,1,1,0,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,5,8,Khashchevoe 5/8,single,NA,NA,2,5,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,5,11,Khashchevoe 5/11,single,NA,adult,2,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,5,16,Khashchevoe 5/16,single,NA,adult,2,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,5,17,Khashchevoe 5/17,cenotaph,NA,NA,2,5,0,1,1,1,0,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,5,28,Khashchevoe 5/28,single,NA,adult,2,1,0,1,1,0,0,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,6,6,Khashchevoe 6/6,single,NA,NA,2,2,0,1,1,0,0,0,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,6,9,Khashchevoe 6/9,single,NA,adult,2,3,0,1,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,6,11,Khashchevoe 6/11,twin,NA,NA,2,1,0,1,1,0,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,6,20,Khashchevoe 6/20,single,NA,adult,2,2,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599,Orel-Samara,Khashchevoe,Novomoskovsk,Dnepropetrovsk,6,22,Khashchevoe 6/22,single,NA,NA,2,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Orel-Samara,Malaya Kozyrshchyna,Pavlograd,Dnepropetrovsk,7,2,Malaya Kozyrshchyna 7/2,single,NA,adult,NA,NA,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Orel-Samara,Mykolaivka,Petropavlovka,Dnepropetrovsk,1,5,Mykolaivka 1/5,single,NA,adult,2,2,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Orel-Samara,Mykolaivka,Petropavlovka,Dnepropetrovsk,1,7,Mykolaivka 1/7,single,NA,adult,2,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,Orel-Samara,Mykolaivka,Petropavlovka,Dnepropetrovsk,4,2,Mykolaivka 4/2,single,NA,adult,2,3,0,1,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Orel-Samara,Mykolaivka,Petropavlovka,Dnepropetrovsk,4,4,Mykolaivka 4/4,single,NA,adult,2,4,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Orel-Samara,Pryadovka,Charichanka,Dnepropetrovsk,4,6,Pryadovka 4/6,single,NA,NA,2,5,0,1,1,0,0,1,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Orel-Samara,Pryadovka,Charichanka,Dnepropetrovsk,4,8,Pryadovka 4/8,single,NA,adult,3,3,1,1,1,0,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Orel-Samara,Shandrovka I,Pavlograd,Dnepropetrovsk,1,6,Shandrovka I 1/6,single,NA,adult,2,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,Orel-Samara,Shandrovka I,Pavlograd,Dnepropetrovsk,1,7,Shandrovka I 1/7,cenotaph,NA,NA,3,3,0,1,0,1,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
609,Orel-Samara,Shandrovka I,Pavlograd,Dnepropetrovsk,1,8,Shandrovka I 1/8,single,NA,adult,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Orel-Samara,Shandrovka I,Pavlograd,Dnepropetrovsk,1,10,Shandrovka I 1/10,single,NA,adult,NA,NA,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,1,Shandrovka III 1/1,single,NA,adult,NA,NA,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
612,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,4,Shandrovka III 1/4,single,NA,NA,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,5,Shandrovka III 1/5,single,NA,juvenile,1,0,0,0,0,1,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,6,Shandrovka III 1/6,single,NA,adult,NA,NA,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,8,Shandrovka III 1/8,single,NA,adult,NA,NA,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,9,Shandrovka III 1/9,single,NA,adult,NA,NA,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,10,Shandrovka III 1/10,single,NA,adult,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Orel-Samara,Shandrovka III,Pavlograd,Dnepropetrovsk,1,11,Shandrovka III 1/11,single,NA,adult,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,1,5,Terny-Dolgaya mogila II 1/5,single,NA,adult,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,1,7,Terny-Dolgaya mogila II 1/7,single,NA,adult,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,3,Terny-Dolgaya mogila II 4.1/3,twin,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
622,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,4,Terny-Dolgaya mogila II 4.1/4,single,NA,juvenile,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
623,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,5,Terny-Dolgaya mogila II 4.1/5,single,NA,adult,3,3,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,6,Terny-Dolgaya mogila II 4.1/6,twin,NA,NA,2,1,0,1,0,3,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,7,Terny-Dolgaya mogila II 4.1/7,single,NA,NA,3,3,0,1,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,8,Terny-Dolgaya mogila II 4.1/8,single,NA,NA,3,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
627,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,10,Terny-Dolgaya mogila II 4.1/10,single,male,adult,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
628,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.1,11,Terny-Dolgaya mogila II 4.1/11,single,female,adult,2,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.2,22,Terny-Dolgaya mogila II 4.2/22,single,NA,NA,2,2,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
630,Orel-Samara,Terny-Dolgaya mogila II,Pavlograd,Dnepropetrovsk,4.2,23,Terny-Dolgaya mogila II 4.2/23,single,NA,adult,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,Orel-Samara,Verbki,Pavlograd,Dnepropetrovsk,3,9,Verbki 3/9,single,NA,adult,2,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Orel-Samara,Verkhnyaya Mayovka XII,Dnepropetrovsk,Dnepropetrovsk,1,3,Verkhnyaya Mayovka XII 1/3,single,NA,adult,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633,Orel-Samara,Verkhnyaya Mayovka XII,Dnepropetrovsk,Dnepropetrovsk,1,4,Verkhnyaya Mayovka XII 1/4,single,NA,adult,3,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Orel-Samara,Verkhnyaya Mayovka XII,Dnepropetrovsk,Dnepropetrovsk,1,20,Verkhnyaya Mayovka XII 1/20,single,NA,juvenile,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,Orel-Samara,Verkhnyaya Mayovka XII,Dnepropetrovsk,Dnepropetrovsk,1,22,Verkhnyaya Mayovka XII 1/22,single,NA,adult,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,Orel-Samara,Verkhnyaya Mayovka XII,Dnepropetrovsk,Dnepropetrovsk,1,23,Verkhnyaya Mayovka XII 1/23,single,NA,juvenile,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Orel-Samara,Verkhnyaya Mayovka XII,Dnepropetrovsk,Dnepropetrovsk,2,13,Verkhnyaya Mayovka XII 2/13,single,NA,adult,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Orel-Samara,Verkhnyaya Mayovka XIII,Dnepropetrovsk,Dnepropetrovsk,1,12,Verkhnyaya Mayovka XIII 1/12,single,NA,adult,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
639,Orel-Samara,Verkhnyaya Mayovka XIII,Dnepropetrovsk,Dnepropetrovsk,1,13,Verkhnyaya Mayovka XIII 1/13,single,NA,adult,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,1,4,Verkhnyaya Mayovka XIV 1/4,single,NA,NA,2,4,0,1,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,1,7,Verkhnyaya Mayovka XIV 1/7,single,NA,adult,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,1,12,Verkhnyaya Mayovka XIV 1/12,single,NA,adult,1,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,7,6,Verkhnyaya Mayovka XIV 7/6,single,NA,adult,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
644,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,7,7,Verkhnyaya Mayovka XIV 7/7,single,NA,juvenile,2,2,0,1,0,0,0,1,3,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
